source_id,source_type,relationship_type,target_id,target_type,first_seen,last_seen,event_count,weight,metadata
PER_000085,Person,USES_IP,IP_000045,IP,2025-08-17 10:20:43,2025-08-17 10:20:43,1,1.0,
PER_000085,Person,USES_IP,IP_000050,IP,2025-01-06 12:44:38,2025-01-06 12:44:38,1,1.0,
PER_000085,Person,USES_IP,IP_000078,IP,2025-04-04 06:18:40,2025-04-04 06:18:40,1,1.0,
PER_000085,Person,USES_IP,IP_000082,IP,2025-06-21 13:02:13,2025-06-21 13:02:13,1,1.0,
PER_000085,Person,USES_IP,IP_000089,IP,2025-09-22 08:27:11,2025-09-22 08:27:11,1,1.0,
PER_000085,Person,USES_IP,IP_000093,IP,2025-03-24 17:54:10,2025-03-24 17:54:10,1,1.0,
PER_000085,Person,USES_IP,IP_000114,IP,2025-10-10 14:41:38,2025-10-10 14:41:38,1,1.0,
PER_000085,Person,USES_IP,IP_000115,IP,2025-10-10 17:58:45,2025-10-10 17:58:45,1,1.0,
PER_000086,Person,USES_IP,IP_000004,IP,2025-09-01 20:25:32,2025-09-01 20:25:32,1,1.0,
PER_000086,Person,USES_IP,IP_000013,IP,2025-09-17 14:19:54,2025-09-17 14:19:54,1,1.0,
PER_000086,Person,USES_IP,IP_000017,IP,2025-06-15 22:04:25,2025-06-15 22:04:25,1,1.0,
PER_000086,Person,USES_IP,IP_000038,IP,2025-08-20 08:46:18,2025-08-20 08:46:18,1,1.0,
PER_000086,Person,USES_IP,IP_000044,IP,2025-05-06 15:47:41,2025-05-06 15:47:41,1,1.0,
PER_000086,Person,USES_IP,IP_000046,IP,2025-08-19 16:38:56,2025-08-19 16:38:56,1,1.0,
PER_000086,Person,USES_IP,IP_000050,IP,2025-12-02 15:35:19,2025-12-02 15:35:19,1,1.0,
PER_000086,Person,USES_IP,IP_000051,IP,2025-04-10 13:51:49,2025-04-10 13:51:49,1,1.0,
PER_000086,Person,USES_IP,IP_000060,IP,2025-04-01 14:50:11,2025-04-01 14:50:11,1,1.0,
PER_000086,Person,USES_IP,IP_000076,IP,2025-07-17 04:44:56,2025-07-17 04:44:56,1,1.0,
PER_000086,Person,USES_IP,IP_000085,IP,2025-09-23 13:33:44,2025-09-23 13:33:44,1,1.0,
PER_000086,Person,USES_IP,IP_000093,IP,2025-03-18 18:05:49,2025-08-10 09:28:36,2,2.0,
PER_000086,Person,USES_IP,IP_000099,IP,2025-03-29 05:09:38,2025-03-29 05:09:38,1,1.0,
PER_000086,Person,USES_IP,IP_000100,IP,2025-11-13 09:37:06,2025-11-13 09:37:06,1,1.0,
PER_000086,Person,USES_IP,IP_000116,IP,2025-08-05 11:17:05,2025-08-05 11:17:05,1,1.0,
PER_000087,Person,USES_IP,IP_000001,IP,2025-08-29 14:31:35,2025-08-29 14:31:35,1,1.0,
PER_000087,Person,USES_IP,IP_000004,IP,2025-04-12 21:46:53,2025-06-04 17:08:23,2,2.0,
PER_000087,Person,USES_IP,IP_000007,IP,2025-07-21 17:50:37,2025-07-21 17:50:37,1,1.0,
PER_000087,Person,USES_IP,IP_000008,IP,2025-01-12 12:40:36,2025-12-28 18:50:22,2,2.0,
PER_000087,Person,USES_IP,IP_000009,IP,2025-12-31 18:34:44,2025-12-31 18:34:44,1,1.0,
PER_000087,Person,USES_IP,IP_000011,IP,2025-01-09 18:58:31,2025-06-21 15:08:10,2,2.0,
PER_000087,Person,USES_IP,IP_000014,IP,2025-05-30 23:09:14,2025-05-30 23:09:14,1,1.0,
PER_000087,Person,USES_IP,IP_000015,IP,2025-08-27 08:53:07,2025-08-27 08:53:07,1,1.0,
PER_000087,Person,USES_IP,IP_000017,IP,2025-05-25 14:49:55,2025-05-25 14:49:55,1,1.0,
PER_000087,Person,USES_IP,IP_000018,IP,2025-06-29 17:37:51,2025-06-29 17:37:51,1,1.0,
PER_000087,Person,USES_IP,IP_000019,IP,2025-09-02 16:30:30,2025-09-02 16:30:30,1,1.0,
PER_000087,Person,USES_IP,IP_000020,IP,2025-08-31 14:51:02,2025-08-31 14:51:02,1,1.0,
PER_000087,Person,USES_IP,IP_000021,IP,2025-04-15 08:17:20,2025-04-15 08:17:20,1,1.0,
PER_000087,Person,USES_IP,IP_000022,IP,2025-04-12 13:20:25,2025-04-12 13:20:25,1,1.0,
PER_000087,Person,USES_IP,IP_000023,IP,2025-02-19 20:43:56,2025-12-14 05:06:07,2,2.0,
PER_000087,Person,USES_IP,IP_000027,IP,2025-06-25 19:36:04,2025-06-25 19:36:04,1,1.0,
PER_000087,Person,USES_IP,IP_000028,IP,2025-02-03 07:55:07,2025-02-03 07:55:07,1,1.0,
PER_000087,Person,USES_IP,IP_000029,IP,2025-11-26 21:43:24,2025-11-26 21:43:24,1,1.0,
PER_000087,Person,USES_IP,IP_000030,IP,2025-11-23 09:43:34,2025-11-23 09:43:34,1,1.0,
PER_000087,Person,USES_IP,IP_000031,IP,2025-11-20 21:47:48,2025-11-20 21:47:48,1,1.0,
PER_000087,Person,USES_IP,IP_000033,IP,2025-04-20 12:09:15,2025-04-20 12:09:15,1,1.0,
PER_000087,Person,USES_IP,IP_000035,IP,2025-04-17 15:01:44,2025-04-17 15:01:44,1,1.0,
PER_000087,Person,USES_IP,IP_000036,IP,2025-09-09 15:54:31,2025-09-09 15:54:31,1,1.0,
PER_000087,Person,USES_IP,IP_000038,IP,2025-07-09 13:06:03,2025-07-17 10:07:00,2,2.0,
PER_000087,Person,USES_IP,IP_000039,IP,2025-06-11 18:03:47,2025-06-11 18:03:47,1,1.0,
PER_000087,Person,USES_IP,IP_000040,IP,2025-04-25 14:58:05,2025-12-25 16:31:04,3,3.0,
PER_000087,Person,USES_IP,IP_000042,IP,2025-03-18 13:07:59,2025-03-18 13:07:59,1,1.0,
PER_000087,Person,USES_IP,IP_000046,IP,2025-06-04 09:14:31,2025-09-04 18:11:02,2,2.0,
PER_000087,Person,USES_IP,IP_000048,IP,2025-06-12 16:11:07,2025-06-12 16:11:07,1,1.0,
PER_000087,Person,USES_IP,IP_000050,IP,2025-07-03 10:40:40,2025-07-03 10:40:40,1,1.0,
PER_000087,Person,USES_IP,IP_000051,IP,2025-06-10 01:15:29,2025-06-10 01:15:29,1,1.0,
PER_000087,Person,USES_IP,IP_000056,IP,2025-12-04 23:51:11,2025-12-04 23:51:11,1,1.0,
PER_000087,Person,USES_IP,IP_000057,IP,2025-08-20 19:45:58,2025-08-20 19:45:58,1,1.0,
PER_000087,Person,USES_IP,IP_000058,IP,2025-01-24 18:17:26,2025-11-25 05:55:12,4,4.0,
PER_000087,Person,USES_IP,IP_000063,IP,2025-03-20 12:54:07,2025-03-22 18:04:34,2,2.0,
PER_000087,Person,USES_IP,IP_000066,IP,2025-05-29 08:43:47,2025-08-11 07:45:58,2,2.0,
PER_000087,Person,USES_IP,IP_000068,IP,2025-02-20 19:35:59,2025-02-20 19:35:59,1,1.0,
PER_000087,Person,USES_IP,IP_000069,IP,2025-04-08 16:44:17,2025-12-03 13:04:08,3,3.0,
PER_000087,Person,USES_IP,IP_000070,IP,2025-03-12 06:42:52,2025-09-19 09:21:39,3,3.0,
PER_000087,Person,USES_IP,IP_000073,IP,2025-02-10 02:07:56,2025-02-10 02:07:56,1,1.0,
PER_000087,Person,USES_IP,IP_000075,IP,2025-09-06 15:49:16,2025-10-11 17:32:13,2,2.0,
PER_000087,Person,USES_IP,IP_000076,IP,2025-09-03 16:32:07,2025-09-13 13:19:48,2,2.0,
PER_000087,Person,USES_IP,IP_000078,IP,2025-04-03 14:58:50,2025-04-03 14:58:50,1,1.0,
PER_000087,Person,USES_IP,IP_000084,IP,2025-05-06 19:32:26,2025-05-06 19:32:26,1,1.0,
PER_000087,Person,USES_IP,IP_000088,IP,2025-08-20 12:08:36,2025-08-20 12:08:36,1,1.0,
PER_000087,Person,USES_IP,IP_000092,IP,2025-03-27 21:15:01,2025-03-27 21:15:01,1,1.0,
PER_000087,Person,USES_IP,IP_000095,IP,2025-02-25 13:35:19,2025-02-25 13:35:19,1,1.0,
PER_000087,Person,USES_IP,IP_000096,IP,2025-07-17 15:39:16,2025-07-17 15:39:16,1,1.0,
PER_000087,Person,USES_IP,IP_000097,IP,2025-04-27 16:27:22,2025-05-30 15:42:25,2,2.0,
PER_000087,Person,USES_IP,IP_000100,IP,2025-02-11 04:00:26,2025-06-13 10:41:02,2,2.0,
PER_000087,Person,USES_IP,IP_000101,IP,2025-05-27 10:52:38,2025-05-27 10:52:38,1,1.0,
PER_000087,Person,USES_IP,IP_000104,IP,2025-01-11 20:22:48,2025-01-11 20:22:48,1,1.0,
PER_000087,Person,USES_IP,IP_000105,IP,2025-10-21 08:55:33,2025-10-21 08:55:33,1,1.0,
PER_000087,Person,USES_IP,IP_000106,IP,2025-02-22 11:43:51,2025-07-09 12:15:30,2,2.0,
PER_000087,Person,USES_IP,IP_000107,IP,2025-10-27 11:04:51,2025-10-27 11:04:51,1,1.0,
PER_000087,Person,USES_IP,IP_000109,IP,2025-07-22 13:37:13,2025-07-22 13:37:13,1,1.0,
PER_000087,Person,USES_IP,IP_000111,IP,2025-08-12 13:34:38,2025-08-12 13:34:38,1,1.0,
PER_000087,Person,USES_IP,IP_000113,IP,2025-07-29 02:28:05,2025-07-29 02:28:05,1,1.0,
PER_000087,Person,USES_IP,IP_000114,IP,2025-04-10 12:19:40,2025-04-10 12:19:40,1,1.0,
PER_000087,Person,USES_IP,IP_000119,IP,2025-02-08 14:29:19,2025-03-05 11:16:39,2,2.0,
PER_000087,Person,USES_IP,IP_000120,IP,2025-05-24 09:25:51,2025-05-24 09:25:51,1,1.0,
PER_000088,Person,USES_IP,IP_000007,IP,2025-10-13 07:39:27,2025-10-13 07:39:27,1,1.0,
PER_000088,Person,USES_IP,IP_000020,IP,2025-11-21 14:11:44,2025-11-21 14:11:44,1,1.0,
PER_000088,Person,USES_IP,IP_000034,IP,2025-09-11 03:42:52,2025-09-11 03:42:52,1,1.0,
PER_000088,Person,USES_IP,IP_000042,IP,2025-07-11 16:53:48,2025-07-11 16:53:48,1,1.0,
PER_000088,Person,USES_IP,IP_000049,IP,2025-07-05 15:57:52,2025-07-05 15:57:52,1,1.0,
PER_000088,Person,USES_IP,IP_000064,IP,2025-05-25 11:48:10,2025-05-25 11:48:10,1,1.0,
PER_000088,Person,USES_IP,IP_000069,IP,2025-11-04 19:40:10,2025-11-04 19:40:10,1,1.0,
PER_000088,Person,USES_IP,IP_000072,IP,2025-12-29 15:30:49,2025-12-29 15:30:49,1,1.0,
PER_000088,Person,USES_IP,IP_000093,IP,2025-09-12 04:28:13,2025-09-12 04:28:13,1,1.0,
PER_000088,Person,USES_IP,IP_000105,IP,2025-12-12 05:49:28,2025-12-12 05:49:28,1,1.0,
PER_000088,Person,USES_IP,IP_000120,IP,2025-12-22 18:30:50,2025-12-22 18:30:50,1,1.0,
PER_000089,Person,USES_IP,IP_000005,IP,2025-10-11 08:32:35,2025-10-11 08:32:35,1,1.0,
PER_000089,Person,USES_IP,IP_000012,IP,2025-12-19 15:38:09,2025-12-19 15:38:09,1,1.0,
PER_000089,Person,USES_IP,IP_000017,IP,2025-10-27 18:34:22,2025-10-27 18:34:22,1,1.0,
PER_000089,Person,USES_IP,IP_000022,IP,2025-11-20 06:56:01,2025-11-20 06:56:01,1,1.0,
PER_000089,Person,USES_IP,IP_000031,IP,2025-01-20 22:25:56,2025-01-20 22:25:56,1,1.0,
PER_000089,Person,USES_IP,IP_000036,IP,2025-04-02 17:05:21,2025-04-02 17:05:21,1,1.0,
PER_000089,Person,USES_IP,IP_000040,IP,2025-07-09 12:44:55,2025-07-09 12:44:55,1,1.0,
PER_000089,Person,USES_IP,IP_000042,IP,2025-10-16 22:47:02,2025-10-16 22:47:02,1,1.0,
PER_000089,Person,USES_IP,IP_000059,IP,2025-08-21 15:34:06,2025-08-21 15:34:06,1,1.0,
PER_000089,Person,USES_IP,IP_000074,IP,2025-09-13 21:35:01,2025-09-13 21:35:01,1,1.0,
PER_000089,Person,USES_IP,IP_000078,IP,2025-08-22 11:11:17,2025-08-22 11:11:17,1,1.0,
PER_000089,Person,USES_IP,IP_000081,IP,2025-04-12 17:07:16,2025-04-12 17:07:16,1,1.0,
PER_000089,Person,USES_IP,IP_000090,IP,2025-07-01 21:55:54,2025-07-01 21:55:54,1,1.0,
PER_000089,Person,USES_IP,IP_000094,IP,2025-05-30 17:14:33,2025-05-30 17:14:33,1,1.0,
PER_000089,Person,USES_IP,IP_000099,IP,2025-02-06 11:54:14,2025-02-06 11:54:14,1,1.0,
PER_000089,Person,USES_IP,IP_000111,IP,2025-11-03 14:04:54,2025-11-03 14:04:54,1,1.0,
PER_000089,Person,USES_IP,IP_000116,IP,2025-12-08 18:55:33,2025-12-08 18:55:33,1,1.0,
PER_000089,Person,USES_IP,IP_000119,IP,2025-01-27 09:05:42,2025-01-27 09:05:42,1,1.0,
PER_000090,Person,USES_IP,IP_000002,IP,2025-07-29 16:31:41,2025-07-29 16:31:41,1,1.0,
PER_000090,Person,USES_IP,IP_000003,IP,2025-11-21 14:22:43,2025-11-21 14:22:43,1,1.0,
PER_000090,Person,USES_IP,IP_000008,IP,2025-11-21 19:31:41,2025-11-21 19:31:41,1,1.0,
PER_000090,Person,USES_IP,IP_000009,IP,2025-01-17 21:42:52,2025-01-17 21:42:52,1,1.0,
PER_000090,Person,USES_IP,IP_000014,IP,2025-02-05 21:04:26,2025-07-19 15:34:19,2,2.0,
PER_000090,Person,USES_IP,IP_000032,IP,2025-03-07 11:48:40,2025-03-07 11:48:40,1,1.0,
PER_000090,Person,USES_IP,IP_000034,IP,2025-11-07 17:42:32,2025-11-07 17:42:32,1,1.0,
PER_000090,Person,USES_IP,IP_000042,IP,2025-11-04 10:31:19,2025-11-04 10:31:19,1,1.0,
PER_000090,Person,USES_IP,IP_000058,IP,2025-02-18 18:44:47,2025-02-18 18:44:47,1,1.0,
PER_000090,Person,USES_IP,IP_000077,IP,2025-04-20 17:29:13,2025-04-20 17:29:13,1,1.0,
PER_000090,Person,USES_IP,IP_000079,IP,2025-12-24 15:46:16,2025-12-24 15:46:16,1,1.0,
PER_000090,Person,USES_IP,IP_000083,IP,2025-01-18 15:17:26,2025-01-18 15:17:26,1,1.0,
PER_000090,Person,USES_IP,IP_000105,IP,2025-03-12 07:29:25,2025-03-12 07:29:25,1,1.0,
PER_000090,Person,USES_IP,IP_000107,IP,2025-08-23 15:54:00,2025-08-23 15:54:00,1,1.0,
PER_000091,Person,USES_IP,IP_000002,IP,2025-01-28 05:08:57,2025-12-18 11:43:07,12,12.0,
PER_000092,Person,USES_IP,IP_000017,IP,2025-10-03 10:05:14,2025-10-03 10:05:14,1,1.0,
PER_000092,Person,USES_IP,IP_000023,IP,2025-07-20 18:39:52,2025-07-20 18:39:52,1,1.0,
PER_000092,Person,USES_IP,IP_000036,IP,2025-04-05 15:10:58,2025-04-05 15:10:58,1,1.0,
PER_000092,Person,USES_IP,IP_000037,IP,2025-11-27 14:14:18,2025-11-27 14:14:18,1,1.0,
PER_000092,Person,USES_IP,IP_000049,IP,2025-03-03 15:43:37,2025-03-03 15:43:37,1,1.0,
PER_000092,Person,USES_IP,IP_000051,IP,2025-12-08 14:24:04,2025-12-08 14:24:04,1,1.0,
PER_000092,Person,USES_IP,IP_000052,IP,2025-04-23 16:14:07,2025-04-23 16:14:07,1,1.0,
PER_000092,Person,USES_IP,IP_000053,IP,2025-01-16 21:32:36,2025-01-16 21:32:36,1,1.0,
PER_000092,Person,USES_IP,IP_000060,IP,2025-04-25 19:47:01,2025-04-25 19:47:01,1,1.0,
PER_000092,Person,USES_IP,IP_000062,IP,2025-08-08 20:19:26,2025-08-08 20:19:26,1,1.0,
PER_000092,Person,USES_IP,IP_000065,IP,2025-09-02 02:16:02,2025-09-02 02:16:02,1,1.0,
PER_000092,Person,USES_IP,IP_000082,IP,2025-02-07 13:45:13,2025-02-07 13:45:13,1,1.0,
PER_000092,Person,USES_IP,IP_000093,IP,2025-05-09 17:59:58,2025-05-09 17:59:58,1,1.0,
PER_000092,Person,USES_IP,IP_000094,IP,2025-05-22 16:53:23,2025-05-22 16:53:23,1,1.0,
PER_000092,Person,USES_IP,IP_000097,IP,2025-10-04 08:35:49,2025-10-21 21:19:10,2,2.0,
PER_000092,Person,USES_IP,IP_000116,IP,2025-08-15 21:55:12,2025-08-15 21:55:12,1,1.0,
PER_000093,Person,USES_IP,IP_000001,IP,2025-03-13 20:07:54,2025-03-13 20:07:54,1,1.0,
PER_000093,Person,USES_IP,IP_000002,IP,2025-11-26 06:55:05,2025-11-26 06:55:05,1,1.0,
PER_000093,Person,USES_IP,IP_000004,IP,2025-10-13 20:20:24,2025-10-13 20:20:24,1,1.0,
PER_000093,Person,USES_IP,IP_000005,IP,2025-07-10 06:36:24,2025-07-10 06:36:24,1,1.0,
PER_000093,Person,USES_IP,IP_000006,IP,2025-06-23 16:44:07,2025-06-23 16:44:07,1,1.0,
PER_000093,Person,USES_IP,IP_000007,IP,2025-05-08 17:03:11,2025-05-08 17:03:11,1,1.0,
PER_000093,Person,USES_IP,IP_000008,IP,2025-09-09 16:25:47,2025-09-09 16:25:47,1,1.0,
PER_000093,Person,USES_IP,IP_000009,IP,2025-08-05 13:30:53,2025-08-05 13:30:53,1,1.0,
PER_000093,Person,USES_IP,IP_000010,IP,2025-05-19 14:02:26,2025-05-19 14:02:26,1,1.0,
PER_000093,Person,USES_IP,IP_000011,IP,2025-03-14 14:03:11,2025-09-18 17:43:39,4,4.0,
PER_000093,Person,USES_IP,IP_000012,IP,2025-06-18 11:58:50,2025-06-18 11:58:50,1,1.0,
PER_000093,Person,USES_IP,IP_000014,IP,2025-01-08 10:12:43,2025-01-08 10:12:43,1,1.0,
PER_000093,Person,USES_IP,IP_000016,IP,2025-11-20 12:55:21,2025-11-20 12:55:21,1,1.0,
PER_000093,Person,USES_IP,IP_000018,IP,2025-03-24 07:22:03,2025-08-24 09:13:31,3,3.0,
PER_000093,Person,USES_IP,IP_000020,IP,2025-12-05 15:29:25,2025-12-05 15:29:25,1,1.0,
PER_000093,Person,USES_IP,IP_000021,IP,2025-04-15 17:06:03,2025-05-07 15:12:53,2,2.0,
PER_000093,Person,USES_IP,IP_000022,IP,2025-06-11 10:55:08,2025-09-25 15:20:39,2,2.0,
PER_000093,Person,USES_IP,IP_000025,IP,2025-01-25 10:20:24,2025-01-25 10:20:24,1,1.0,
PER_000093,Person,USES_IP,IP_000026,IP,2025-10-28 11:12:32,2025-10-28 11:12:32,1,1.0,
PER_000093,Person,USES_IP,IP_000030,IP,2025-05-26 16:34:34,2025-05-26 16:34:34,1,1.0,
PER_000093,Person,USES_IP,IP_000031,IP,2025-04-17 15:44:59,2025-12-21 14:18:59,3,3.0,
PER_000093,Person,USES_IP,IP_000032,IP,2025-09-15 12:03:03,2025-09-15 12:03:03,1,1.0,
PER_000093,Person,USES_IP,IP_000033,IP,2025-11-07 16:29:41,2025-11-07 16:29:41,1,1.0,
PER_000093,Person,USES_IP,IP_000040,IP,2025-01-07 16:50:44,2025-01-07 16:50:44,1,1.0,
PER_000093,Person,USES_IP,IP_000043,IP,2025-10-31 15:29:13,2025-10-31 15:29:13,1,1.0,
PER_000093,Person,USES_IP,IP_000044,IP,2025-07-27 03:56:09,2025-11-27 18:00:14,2,2.0,
PER_000093,Person,USES_IP,IP_000045,IP,2025-07-25 18:15:28,2025-09-14 15:29:16,2,2.0,
PER_000093,Person,USES_IP,IP_000048,IP,2025-07-26 05:32:18,2025-07-26 05:32:18,1,1.0,
PER_000093,Person,USES_IP,IP_000049,IP,2025-10-07 17:25:30,2025-12-24 15:13:58,2,2.0,
PER_000093,Person,USES_IP,IP_000050,IP,2025-04-24 18:05:05,2025-04-24 18:05:05,1,1.0,
PER_000093,Person,USES_IP,IP_000051,IP,2025-03-20 18:32:49,2025-08-02 16:44:11,3,3.0,
PER_000093,Person,USES_IP,IP_000052,IP,2025-02-14 05:05:37,2025-07-31 03:51:55,2,2.0,
PER_000093,Person,USES_IP,IP_000053,IP,2025-06-04 19:31:35,2025-06-04 19:31:35,1,1.0,
PER_000093,Person,USES_IP,IP_000054,IP,2025-05-18 09:38:39,2025-05-18 09:38:39,1,1.0,
PER_000093,Person,USES_IP,IP_000055,IP,2025-02-11 04:41:07,2025-06-25 03:49:09,2,2.0,
PER_000093,Person,USES_IP,IP_000058,IP,2025-03-04 11:27:08,2025-03-04 11:27:08,1,1.0,
PER_000093,Person,USES_IP,IP_000059,IP,2025-03-13 07:43:59,2025-10-10 11:20:54,3,3.0,
PER_000093,Person,USES_IP,IP_000061,IP,2025-10-11 16:04:17,2025-10-11 16:04:17,1,1.0,
PER_000093,Person,USES_IP,IP_000062,IP,2025-07-26 13:43:59,2025-08-22 14:44:43,2,2.0,
PER_000093,Person,USES_IP,IP_000064,IP,2025-03-17 07:56:32,2025-09-18 15:39:15,2,2.0,
PER_000093,Person,USES_IP,IP_000065,IP,2025-03-13 16:20:08,2025-03-13 16:20:08,1,1.0,
PER_000093,Person,USES_IP,IP_000066,IP,2025-12-22 19:01:50,2025-12-22 19:01:50,1,1.0,
PER_000093,Person,USES_IP,IP_000067,IP,2025-08-10 01:12:02,2025-08-10 01:12:02,1,1.0,
PER_000093,Person,USES_IP,IP_000069,IP,2025-01-03 03:43:02,2025-01-03 03:43:02,1,1.0,
PER_000093,Person,USES_IP,IP_000070,IP,2025-02-24 16:31:40,2025-08-02 13:59:07,2,2.0,
PER_000093,Person,USES_IP,IP_000072,IP,2025-12-25 12:09:32,2025-12-28 11:33:31,2,2.0,
PER_000093,Person,USES_IP,IP_000073,IP,2025-03-11 04:49:54,2025-04-08 21:58:00,2,2.0,
PER_000093,Person,USES_IP,IP_000074,IP,2025-06-27 17:29:07,2025-06-27 17:29:07,1,1.0,
PER_000093,Person,USES_IP,IP_000075,IP,2025-08-20 12:08:01,2025-08-20 12:08:01,1,1.0,
PER_000093,Person,USES_IP,IP_000078,IP,2025-01-11 10:03:55,2025-09-14 21:10:59,2,2.0,
PER_000093,Person,USES_IP,IP_000082,IP,2025-01-21 12:07:28,2025-07-30 14:31:24,2,2.0,
PER_000093,Person,USES_IP,IP_000083,IP,2025-02-27 02:40:23,2025-02-27 02:40:23,1,1.0,
PER_000093,Person,USES_IP,IP_000084,IP,2025-03-06 14:41:05,2025-03-06 14:41:05,1,1.0,
PER_000093,Person,USES_IP,IP_000085,IP,2025-12-25 18:17:44,2025-12-25 18:17:44,1,1.0,
PER_000093,Person,USES_IP,IP_000086,IP,2025-11-04 15:11:43,2025-11-04 15:11:43,1,1.0,
PER_000093,Person,USES_IP,IP_000087,IP,2025-08-25 15:49:43,2025-08-25 15:49:43,1,1.0,
PER_000093,Person,USES_IP,IP_000088,IP,2025-11-29 18:33:39,2025-11-29 18:33:39,1,1.0,
PER_000093,Person,USES_IP,IP_000089,IP,2025-03-23 10:01:49,2025-03-23 10:01:49,1,1.0,
PER_000093,Person,USES_IP,IP_000090,IP,2025-01-30 17:31:24,2025-04-06 16:02:37,3,3.0,
PER_000093,Person,USES_IP,IP_000093,IP,2025-01-29 06:42:47,2025-12-21 13:10:22,3,3.0,
PER_000093,Person,USES_IP,IP_000094,IP,2025-03-01 11:39:28,2025-05-13 06:42:56,2,2.0,
PER_000093,Person,USES_IP,IP_000096,IP,2025-03-17 13:41:09,2025-03-17 13:41:09,1,1.0,
PER_000093,Person,USES_IP,IP_000101,IP,2025-06-18 11:08:17,2025-10-12 15:13:24,2,2.0,
PER_000093,Person,USES_IP,IP_000102,IP,2025-11-24 16:15:30,2025-11-24 16:15:30,1,1.0,
PER_000093,Person,USES_IP,IP_000103,IP,2025-10-05 16:38:04,2025-10-05 16:38:04,1,1.0,
PER_000093,Person,USES_IP,IP_000104,IP,2025-04-19 05:05:25,2025-04-19 05:05:25,1,1.0,
PER_000093,Person,USES_IP,IP_000105,IP,2025-02-19 12:51:59,2025-09-05 13:32:50,4,4.0,
PER_000093,Person,USES_IP,IP_000107,IP,2025-03-12 11:45:19,2025-03-12 11:45:19,1,1.0,
PER_000093,Person,USES_IP,IP_000108,IP,2025-01-02 15:30:26,2025-12-25 13:36:56,3,3.0,
PER_000093,Person,USES_IP,IP_000109,IP,2025-03-18 10:01:12,2025-03-18 10:01:12,1,1.0,
PER_000093,Person,USES_IP,IP_000110,IP,2025-10-10 09:41:26,2025-10-10 09:41:26,1,1.0,
PER_000093,Person,USES_IP,IP_000112,IP,2025-05-26 04:18:46,2025-05-26 04:18:46,1,1.0,
PER_000093,Person,USES_IP,IP_000113,IP,2025-04-07 12:35:43,2025-04-07 12:35:43,1,1.0,
PER_000093,Person,USES_IP,IP_000114,IP,2025-07-11 18:30:29,2025-07-11 18:30:29,1,1.0,
PER_000093,Person,USES_IP,IP_000115,IP,2025-06-12 14:10:13,2025-06-12 14:10:13,1,1.0,
PER_000093,Person,USES_IP,IP_000117,IP,2025-07-31 16:48:05,2025-07-31 16:48:05,1,1.0,
PER_000093,Person,USES_IP,IP_000118,IP,2025-01-11 05:00:47,2025-03-28 13:07:18,2,2.0,
PER_000093,Person,USES_IP,IP_000119,IP,2025-03-14 05:23:14,2025-03-14 05:23:14,1,1.0,
PER_000093,Person,USES_IP,IP_000120,IP,2025-03-19 15:47:24,2025-10-11 16:42:45,3,3.0,
PER_000094,Person,USES_IP,IP_000003,IP,2025-12-17 20:50:18,2025-12-17 20:50:18,1,1.0,
PER_000094,Person,USES_IP,IP_000009,IP,2025-08-17 09:00:16,2025-08-17 09:00:16,1,1.0,
PER_000094,Person,USES_IP,IP_000020,IP,2025-06-20 12:12:34,2025-06-20 12:12:34,1,1.0,
PER_000094,Person,USES_IP,IP_000042,IP,2025-07-14 00:04:35,2025-07-14 00:04:35,1,1.0,
PER_000094,Person,USES_IP,IP_000050,IP,2025-03-16 15:05:20,2025-03-16 15:05:20,1,1.0,
PER_000094,Person,USES_IP,IP_000055,IP,2025-05-26 13:16:30,2025-05-26 13:16:30,1,1.0,
PER_000094,Person,USES_IP,IP_000061,IP,2025-12-28 09:42:35,2025-12-28 09:42:35,1,1.0,
PER_000094,Person,USES_IP,IP_000064,IP,2025-12-17 07:32:26,2025-12-17 07:32:26,1,1.0,
PER_000094,Person,USES_IP,IP_000073,IP,2025-01-12 19:20:39,2025-01-12 19:20:39,1,1.0,
PER_000094,Person,USES_IP,IP_000075,IP,2025-09-08 17:59:38,2025-09-08 17:59:38,1,1.0,
PER_000094,Person,USES_IP,IP_000076,IP,2025-10-17 11:12:50,2025-10-17 11:12:50,1,1.0,
PER_000094,Person,USES_IP,IP_000091,IP,2025-11-04 04:41:32,2025-11-04 04:41:32,1,1.0,
PER_000094,Person,USES_IP,IP_000109,IP,2025-01-09 16:41:04,2025-01-09 16:41:04,1,1.0,
PER_000094,Person,USES_IP,IP_000119,IP,2025-01-28 21:23:15,2025-01-28 21:23:15,1,1.0,
PER_000095,Person,USES_IP,IP_000011,IP,2025-12-06 07:35:38,2025-12-06 07:35:38,1,1.0,
PER_000095,Person,USES_IP,IP_000055,IP,2025-12-18 08:38:28,2025-12-18 08:38:28,1,1.0,
PER_000095,Person,USES_IP,IP_000058,IP,2025-05-13 07:19:06,2025-05-13 07:19:06,1,1.0,
PER_000095,Person,USES_IP,IP_000061,IP,2025-12-23 13:44:22,2025-12-23 13:44:22,1,1.0,
PER_000095,Person,USES_IP,IP_000071,IP,2025-12-21 15:38:50,2025-12-21 15:38:50,1,1.0,
PER_000095,Person,USES_IP,IP_000075,IP,2025-02-01 21:05:13,2025-02-01 21:05:13,1,1.0,
PER_000095,Person,USES_IP,IP_000078,IP,2025-03-08 18:16:55,2025-03-08 18:16:55,1,1.0,
